"sb" "ft" "test" "value"
"1" "tBodyGyro-std()-X" "LAYING" "-0.87354386782"
"1" "tBodyGyro-std()-X" "SITTING" "-0.977211283191489"
"1" "tBodyGyro-std()-X" "STANDING" "-0.987191946603774"
"1" "tBodyGyro-std()-X" "WALKING" "-0.473535485894737"
"1" "tBodyGyro-std()-X" "WALKING_DOWNSTAIRS" "-0.458030542938775"
"1" "tBodyGyro-std()-X" "WALKING_UPSTAIRS" "-0.544871104528302"
"1" "tBodyGyro-std()-Y" "LAYING" "-0.9510904402"
"1" "tBodyGyro-std()-Y" "SITTING" "-0.966473895319149"
"1" "tBodyGyro-std()-Y" "STANDING" "-0.98773444"
"1" "tBodyGyro-std()-Y" "WALKING" "-0.0546077686594737"
"1" "tBodyGyro-std()-Y" "WALKING_DOWNSTAIRS" "-0.126349194938775"
"1" "tBodyGyro-std()-Y" "WALKING_UPSTAIRS" "0.00410518379811321"
"1" "tBodyGyro-std()-Z" "LAYING" "-0.9082846626"
"1" "tBodyGyro-std()-Z" "SITTING" "-0.941425920851064"
"1" "tBodyGyro-std()-Z" "STANDING" "-0.980645626981132"
"1" "tBodyGyro-std()-Z" "WALKING" "-0.344266629473684"
"1" "tBodyGyro-std()-Z" "WALKING_DOWNSTAIRS" "-0.124702454242857"
"1" "tBodyGyro-std()-Z" "WALKING_UPSTAIRS" "-0.50716867490566"
"1" "tBodyGyroJerk-mean()-X" "LAYING" "-0.107270949192"
"1" "tBodyGyroJerk-mean()-X" "SITTING" "-0.0936793807234043"
"1" "tBodyGyroJerk-mean()-X" "STANDING" "-0.0996092129056604"
"1" "tBodyGyroJerk-mean()-X" "WALKING" "-0.0899975423705263"
"1" "tBodyGyroJerk-mean()-X" "WALKING_DOWNSTAIRS" "-0.0739592036271429"
"1" "tBodyGyroJerk-mean()-X" "WALKING_UPSTAIRS" "-0.122232768011321"
"1" "tBodyGyroJerk-mean()-Y" "LAYING" "-0.04151728689"
"1" "tBodyGyroJerk-mean()-Y" "SITTING" "-0.0402118124255319"
"1" "tBodyGyroJerk-mean()-Y" "STANDING" "-0.0440627877924528"
"1" "tBodyGyroJerk-mean()-Y" "WALKING" "-0.0398428709463158"
"1" "tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" "-0.0439902783367347"
"1" "tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" "-0.0421485884509434"
"1" "tBodyGyroJerk-mean()-Z" "LAYING" "-0.0740501211"
"1" "tBodyGyroJerk-mean()-Z" "SITTING" "-0.046702627"
"1" "tBodyGyroJerk-mean()-Z" "STANDING" "-0.0489505466716981"
"1" "tBodyGyroJerk-mean()-Z" "WALKING" "-0.0461309295021053"
"1" "tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" "-0.0270461061061224"
"1" "tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" "-0.0407125527654717"
"1" "tBodyGyroJerk-std()-X" "LAYING" "-0.9186085208"
"1" "tBodyGyroJerk-std()-X" "SITTING" "-0.99173159212766"
"1" "tBodyGyroJerk-std()-X" "STANDING" "-0.992945106981132"
"1" "tBodyGyroJerk-std()-X" "WALKING" "-0.207421854757895"
"1" "tBodyGyroJerk-std()-X" "WALKING_DOWNSTAIRS" "-0.487027342244898"
"1" "tBodyGyroJerk-std()-X" "WALKING_UPSTAIRS" "-0.614786508490566"
"1" "tBodyGyroJerk-std()-Y" "LAYING" "-0.9679072436"
"1" "tBodyGyroJerk-std()-Y" "SITTING" "-0.989518068510638"
"1" "tBodyGyroJerk-std()-Y" "STANDING" "-0.995137917358491"
"1" "tBodyGyroJerk-std()-Y" "WALKING" "-0.304468510631579"
"1" "tBodyGyroJerk-std()-Y" "WALKING_DOWNSTAIRS" "-0.238824827530612"
"1" "tBodyGyroJerk-std()-Y" "WALKING_UPSTAIRS" "-0.601696656226415"
"1" "tBodyGyroJerk-std()-Z" "LAYING" "-0.9577901596"
"1" "tBodyGyroJerk-std()-Z" "SITTING" "-0.987935806382979"
"1" "tBodyGyroJerk-std()-Z" "STANDING" "-0.992108467169811"
"1" "tBodyGyroJerk-std()-Z" "WALKING" "-0.404255452631579"
"1" "tBodyGyroJerk-std()-Z" "WALKING_DOWNSTAIRS" "-0.268761480242857"
"1" "tBodyGyroJerk-std()-Z" "WALKING_UPSTAIRS" "-0.606332002264151"
"1" "tBodyGyroJerkMag-mean()" "LAYING" "-0.96346103"
"1" "tBodyGyroJerkMag-mean()" "SITTING" "-0.991976341276596"
"1" "tBodyGyroJerkMag-mean()" "STANDING" "-0.994966790566038"
"1" "tBodyGyroJerkMag-mean()" "WALKING" "-0.298703679084211"
"1" "tBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" "-0.295463843346939"
"1" "tBodyGyroJerkMag-mean()" "WALKING_UPSTAIRS" "-0.59488286509434"
"1" "tBodyGyroJerkMag-std()" "LAYING" "-0.9358409828"
"1" "tBodyGyroJerkMag-std()" "SITTING" "-0.988308728510638"
"1" "tBodyGyroJerkMag-std()" "STANDING" "-0.994733238679245"
"1" "tBodyGyroJerkMag-std()" "WALKING" "-0.325324878894737"
"1" "tBodyGyroJerkMag-std()" "WALKING_DOWNSTAIRS" "-0.306510645530612"
"1" "tBodyGyroJerkMag-std()" "WALKING_UPSTAIRS" "-0.648553044339623"
"1" "tBodyGyroMag-mean()" "LAYING" "-0.874759548"
"1" "tBodyGyroMag-mean()" "SITTING" "-0.93089249"
"1" "tBodyGyroMag-mean()" "STANDING" "-0.976493792830189"
"1" "tBodyGyroMag-mean()" "WALKING" "-0.160979552536842"
"1" "tBodyGyroMag-mean()" "WALKING_DOWNSTAIRS" "-0.0757412543673469"
"1" "tBodyGyroMag-mean()" "WALKING_UPSTAIRS" "-0.126735589969811"
"1" "tBodyGyroMag-std()" "LAYING" "-0.81901016976"
"1" "tBodyGyroMag-std()" "SITTING" "-0.934531840425532"
"1" "tBodyGyroMag-std()" "STANDING" "-0.978690028679245"
"1" "tBodyGyroMag-std()" "WALKING" "-0.186978364526316"
"1" "tBodyGyroMag-std()" "WALKING_DOWNSTAIRS" "-0.225724368061224"
"1" "tBodyGyroMag-std()" "WALKING_UPSTAIRS" "-0.14861931805283"
"1" "tGravityAcc-mean()-X" "LAYING" "-0.24888179828"
"1" "tGravityAcc-mean()-X" "SITTING" "0.831509933404255"
"1" "tGravityAcc-mean()-X" "STANDING" "0.942952000377358"
"1" "tGravityAcc-mean()-X" "WALKING" "0.935223201473684"
"1" "tGravityAcc-mean()-X" "WALKING_DOWNSTAIRS" "0.931874418979592"
"1" "tGravityAcc-mean()-X" "WALKING_UPSTAIRS" "0.89335109754717"
"1" "tGravityAcc-mean()-Y" "LAYING" "0.70554977346"
"1" "tGravityAcc-mean()-Y" "SITTING" "0.204411592680851"
"1" "tGravityAcc-mean()-Y" "STANDING" "-0.272983832264151"
"1" "tGravityAcc-mean()-Y" "WALKING" "-0.282165021263158"
"1" "tGravityAcc-mean()-Y" "WALKING_DOWNSTAIRS" "-0.266610338979592"
"1" "tGravityAcc-mean()-Y" "WALKING_UPSTAIRS" "-0.362153364339623"
"1" "tGravityAcc-mean()-Z" "LAYING" "0.4458177198"
"1" "tGravityAcc-mean()-Z" "SITTING" "0.332043702765957"
"1" "tGravityAcc-mean()-Z" "STANDING" "0.0134905823226415"
"1" "tGravityAcc-mean()-Z" "WALKING" "-0.068102864"
"1" "tGravityAcc-mean()-Z" "WALKING_DOWNSTAIRS" "-0.0621199585938775"
"1" "tGravityAcc-mean()-Z" "WALKING_UPSTAIRS" "-0.075402939754717"
"1" "tGravityAcc-std()-X" "LAYING" "-0.8968300184"
"1" "tGravityAcc-std()-X" "SITTING" "-0.968457145744681"
"1" "tGravityAcc-std()-X" "STANDING" "-0.99376298509434"
"1" "tGravityAcc-std()-X" "WALKING" "-0.976609642526316"
"1" "tGravityAcc-std()-X" "WALKING_DOWNSTAIRS" "-0.950559811632653"
"1" "tGravityAcc-std()-X" "WALKING_UPSTAIRS" "-0.956367027924528"
"1" "tGravityAcc-std()-Y" "LAYING" "-0.90772000676"
"1" "tGravityAcc-std()-Y" "SITTING" "-0.935517055957447"
"1" "tGravityAcc-std()-Y" "STANDING" "-0.981225957924528"
"1" "tGravityAcc-std()-Y" "WALKING" "-0.971305961473684"
"1" "tGravityAcc-std()-Y" "WALKING_DOWNSTAIRS" "-0.937018658979592"
"1" "tGravityAcc-std()-Y" "WALKING_UPSTAIRS" "-0.952849233207547"
"1" "tGravityAcc-std()-Z" "LAYING" "-0.85236629022"
"1" "tGravityAcc-std()-Z" "SITTING" "-0.949040933191489"
"1" "tGravityAcc-std()-Z" "STANDING" "-0.976324063584906"
"1" "tGravityAcc-std()-Z" "WALKING" "-0.947717226105263"
"1" "tGravityAcc-std()-Z" "WALKING_DOWNSTAIRS" "-0.895939695102041"
"1" "tGravityAcc-std()-Z" "WALKING_UPSTAIRS" "-0.912379410377358"
"1" "tGravityAccMag-mean()" "LAYING" "-0.8419291525"
"1" "tGravityAccMag-mean()" "SITTING" "-0.948536786170213"
"1" "tGravityAccMag-mean()" "STANDING" "-0.984278207358491"
"1" "tGravityAccMag-mean()" "WALKING" "-0.136971176556842"
"1" "tGravityAccMag-mean()" "WALKING_DOWNSTAIRS" "0.0271882914106122"
"1" "tGravityAccMag-mean()" "WALKING_UPSTAIRS" "-0.129927630735849"
"1" "tGravityAccMag-std()" "LAYING" "-0.79514486386"
"1" "tGravityAccMag-std()" "SITTING" "-0.927078418723404"
"1" "tGravityAccMag-std()" "STANDING" "-0.981942928867925"
"1" "tGravityAccMag-std()" "WALKING" "-0.219688645631579"
"1" "tGravityAccMag-std()" "WALKING_DOWNSTAIRS" "0.0198843506265306"
"1" "tGravityAccMag-std()" "WALKING_UPSTAIRS" "-0.324970929245283"
"10" "fBodyAcc-mean()-X" "LAYING" "-0.96918420862069"
"10" "fBodyAcc-mean()-X" "SITTING" "-0.984943144259259"
"10" "fBodyAcc-mean()-X" "STANDING" "-0.970099814318182"
"10" "fBodyAcc-mean()-X" "WALKING" "-0.114190001283019"
"10" "fBodyAcc-mean()-X" "WALKING_DOWNSTAIRS" "0.215665273157895"
"10" "fBodyAcc-mean()-X" "WALKING_UPSTAIRS" "-0.139410790617021"
"10" "fBodyAcc-mean()-Y" "LAYING" "-0.954341849137931"
"10" "fBodyAcc-mean()-Y" "SITTING" "-0.9404502"
"10" "fBodyAcc-mean()-Y" "STANDING" "-0.923378745227273"
"10" "fBodyAcc-mean()-Y" "WALKING" "0.0533911909886792"
"10" "fBodyAcc-mean()-Y" "WALKING_DOWNSTAIRS" "0.00904660360263158"
"10" "fBodyAcc-mean()-Y" "WALKING_UPSTAIRS" "-0.0390688222212766"
"10" "fBodyAcc-mean()-Z" "LAYING" "-0.964300845172414"
"10" "fBodyAcc-mean()-Z" "SITTING" "-0.97464465462963"
"10" "fBodyAcc-mean()-Z" "STANDING" "-0.955272383863636"
"10" "fBodyAcc-mean()-Z" "WALKING" "-0.41218272245283"
"10" "fBodyAcc-mean()-Z" "WALKING_DOWNSTAIRS" "-0.157728357742105"
"10" "fBodyAcc-mean()-Z" "WALKING_UPSTAIRS" "-0.301206408085106"
"10" "fBodyAcc-meanFreq()-X" "LAYING" "-0.14052022862069"
"10" "fBodyAcc-meanFreq()-X" "SITTING" "-0.0826140728898148"
"10" "fBodyAcc-meanFreq()-X" "STANDING" "0.159123629063636"
"10" "fBodyAcc-meanFreq()-X" "WALKING" "-0.26332591785283"
"10" "fBodyAcc-meanFreq()-X" "WALKING_DOWNSTAIRS" "-0.321679050052632"
"10" "fBodyAcc-meanFreq()-X" "WALKING_UPSTAIRS" "-0.300390927148936"
"10" "fBodyAcc-meanFreq()-Y" "LAYING" "0.200554088396552"
"10" "fBodyAcc-meanFreq()-Y" "SITTING" "0.0279319737981482"
"10" "fBodyAcc-meanFreq()-Y" "STANDING" "-0.0126234259545455"
"10" "fBodyAcc-meanFreq()-Y" "WALKING" "0.243797496811321"
"10" "fBodyAcc-meanFreq()-Y" "WALKING_DOWNSTAIRS" "0.0667192523289474"
"10" "fBodyAcc-meanFreq()-Y" "WALKING_UPSTAIRS" "-0.0035449232893617"
"10" "fBodyAcc-meanFreq()-Z" "LAYING" "0.317328874567241"
"10" "fBodyAcc-meanFreq()-Z" "SITTING" "0.23364402002912"
"10" "fBodyAcc-meanFreq()-Z" "STANDING" "0.0776098480747727"
"10" "fBodyAcc-meanFreq()-Z" "WALKING" "0.25896796635283"
"10" "fBodyAcc-meanFreq()-Z" "WALKING_DOWNSTAIRS" "0.257067314407895"
"10" "fBodyAcc-meanFreq()-Z" "WALKING_UPSTAIRS" "-0.289969419042553"
"10" "fBodyAcc-std()-X" "LAYING" "-0.96796803862069"
"10" "fBodyAcc-std()-X" "SITTING" "-0.982242427777778"
"10" "fBodyAcc-std()-X" "STANDING" "-0.982949246136364"
"10" "fBodyAcc-std()-X" "WALKING" "-0.206366497226415"
"10" "fBodyAcc-std()-X" "WALKING_DOWNSTAIRS" "0.324957743157895"
"10" "fBodyAcc-std()-X" "WALKING_UPSTAIRS" "-0.171957349438298"
"10" "fBodyAcc-std()-Y" "LAYING" "-0.946229148258621"
"10" "fBodyAcc-std()-Y" "SITTING" "-0.912838063018519"
"10" "fBodyAcc-std()-Y" "STANDING" "-0.921860476590909"
"10" "fBodyAcc-std()-Y" "WALKING" "-0.129775706316981"
"10" "fBodyAcc-std()-Y" "WALKING_DOWNSTAIRS" "-0.0633337717526316"
"10" "fBodyAcc-std()-Y" "WALKING_UPSTAIRS" "-0.051628469647234"
"10" "fBodyAcc-std()-Z" "LAYING" "-0.959813667810345"
"10" "fBodyAcc-std()-Z" "SITTING" "-0.966121042592593"
"10" "fBodyAcc-std()-Z" "STANDING" "-0.938098683181818"
"10" "fBodyAcc-std()-Z" "WALKING" "-0.435304215660377"
"10" "fBodyAcc-std()-Z" "WALKING_DOWNSTAIRS" "-0.268686170263158"
"10" "fBodyAcc-std()-Z" "WALKING_UPSTAIRS" "-0.0342347233914894"
"10" "fBodyAccJerk-mean()-X" "LAYING" "-0.979014668793104"
"10" "fBodyAccJerk-mean()-X" "SITTING" "-0.989365013888889"
"10" "fBodyAccJerk-mean()-X" "STANDING" "-0.963565166136364"
"10" "fBodyAccJerk-mean()-X" "WALKING" "-0.107941107467925"
"10" "fBodyAccJerk-mean()-X" "WALKING_DOWNSTAIRS" "0.181419131002632"
"10" "fBodyAccJerk-mean()-X" "WALKING_UPSTAIRS" "-0.20121432216383"
"10" "fBodyAccJerk-mean()-Y" "LAYING" "-0.968039173793103"
"10" "fBodyAccJerk-mean()-Y" "SITTING" "-0.980962856111111"
"10" "fBodyAccJerk-mean()-Y" "STANDING" "-0.942187760454545"
"10" "fBodyAccJerk-mean()-Y" "WALKING" "0.0309052018326415"
"10" "fBodyAccJerk-mean()-Y" "WALKING_DOWNSTAIRS" "-0.119504295573684"
"10" "fBodyAccJerk-mean()-Y" "WALKING_UPSTAIRS" "-0.206872839212766"
"10" "fBodyAccJerk-mean()-Z" "LAYING" "-0.972592212931034"
"10" "fBodyAccJerk-mean()-Z" "SITTING" "-0.986056767777778"
"10" "fBodyAccJerk-mean()-Z" "STANDING" "-0.972241512272727"
"10" "fBodyAccJerk-mean()-Z" "WALKING" "-0.464020508867925"
"10" "fBodyAccJerk-mean()-Z" "WALKING_DOWNSTAIRS" "-0.240679035428947"
"10" "fBodyAccJerk-mean()-Z" "WALKING_UPSTAIRS" "-0.553230667234043"
"10" "fBodyAccJerk-meanFreq()-X" "LAYING" "0.0485572099491379"
"10" "fBodyAccJerk-meanFreq()-X" "SITTING" "0.193449216333333"
"10" "fBodyAccJerk-meanFreq()-X" "STANDING" "0.253301389636364"
"10" "fBodyAccJerk-meanFreq()-X" "WALKING" "-0.260130638807547"
"10" "fBodyAccJerk-meanFreq()-X" "WALKING_DOWNSTAIRS" "-0.236779781631579"
"10" "fBodyAccJerk-meanFreq()-X" "WALKING_UPSTAIRS" "-0.230337514021277"
"10" "fBodyAccJerk-meanFreq()-Y" "LAYING" "0.0425942300482759"
"10" "fBodyAccJerk-meanFreq()-Y" "SITTING" "-0.0261859265331481"
"10" "fBodyAccJerk-meanFreq()-Y" "STANDING" "-0.187095243409091"
"10" "fBodyAccJerk-meanFreq()-Y" "WALKING" "-0.148445687402075"
"10" "fBodyAccJerk-meanFreq()-Y" "WALKING_DOWNSTAIRS" "-0.297763023710526"
"10" "fBodyAccJerk-meanFreq()-Y" "WALKING_UPSTAIRS" "-0.370854829787234"
"10" "fBodyAccJerk-meanFreq()-Z" "LAYING" "0.146112721943103"
"10" "fBodyAccJerk-meanFreq()-Z" "SITTING" "0.117530736503704"
"10" "fBodyAccJerk-meanFreq()-Z" "STANDING" "0.00562873853409091"
"10" "fBodyAccJerk-meanFreq()-Z" "WALKING" "0.0557990906603774"
"10" "fBodyAccJerk-meanFreq()-Z" "WALKING_DOWNSTAIRS" "0.0189821663447368"
"10" "fBodyAccJerk-meanFreq()-Z" "WALKING_UPSTAIRS" "-0.328583308468085"
"10" "fBodyAccJerk-std()-X" "LAYING" "-0.978904364137931"
"10" "fBodyAccJerk-std()-X" "SITTING" "-0.989550917407407"
"10" "fBodyAccJerk-std()-X" "STANDING" "-0.968612135909091"
"10" "fBodyAccJerk-std()-X" "WALKING" "-0.0791518267107547"
"10" "fBodyAccJerk-std()-X" "WALKING_DOWNSTAIRS" "0.156912678626316"
"10" "fBodyAccJerk-std()-X" "WALKING_UPSTAIRS" "-0.247598320858298"
"10" "fBodyAccJerk-std()-Y" "LAYING" "-0.968120692241379"
"10" "fBodyAccJerk-std()-Y" "SITTING" "-0.982045591111111"
"10" "fBodyAccJerk-std()-Y" "STANDING" "-0.944847393636364"
"10" "fBodyAccJerk-std()-Y" "WALKING" "0.0484867672264151"
"10" "fBodyAccJerk-std()-Y" "WALKING_DOWNSTAIRS" "-0.153355802565789"
"10" "fBodyAccJerk-std()-Y" "WALKING_UPSTAIRS" "-0.202796129097872"
"10" "fBodyAccJerk-std()-Z" "LAYING" "-0.978582339137931"
"10" "fBodyAccJerk-std()-Z" "SITTING" "-0.98911086"
"10" "fBodyAccJerk-std()-Z" "STANDING" "-0.979428729090909"
"10" "fBodyAccJerk-std()-Z" "WALKING" "-0.558512650188679"
"10" "fBodyAccJerk-std()-Z" "WALKING_DOWNSTAIRS" "-0.396147929736842"
"10" "fBodyAccJerk-std()-Z" "WALKING_UPSTAIRS" "-0.662894135319149"
"10" "fBodyAccMag-mean()" "LAYING" "-0.950848109137931"
"10" "fBodyAccMag-mean()" "SITTING" "-0.955281010740741"
"10" "fBodyAccMag-mean()" "STANDING" "-0.9401101675"
"10" "fBodyAccMag-mean()" "WALKING" "-0.0930237422792453"
"10" "fBodyAccMag-mean()" "WALKING_DOWNSTAIRS" "0.220115703368421"
"10" "fBodyAccMag-mean()" "WALKING_UPSTAIRS" "-0.166866721574468"
"10" "fBodyAccMag-meanFreq()" "LAYING" "0.260388946262069"
"10" "fBodyAccMag-meanFreq()" "SITTING" "0.221566081296296"
"10" "fBodyAccMag-meanFreq()" "STANDING" "0.0902454673818182"
"10" "fBodyAccMag-meanFreq()" "WALKING" "0.179599864783019"
"10" "fBodyAccMag-meanFreq()" "WALKING_DOWNSTAIRS" "0.164428829157895"
"10" "fBodyAccMag-meanFreq()" "WALKING_UPSTAIRS" "0.0879049622851064"
"10" "fBodyAccMag-std()" "LAYING" "-0.944304974655172"
"10" "fBodyAccMag-std()" "SITTING" "-0.941511952777778"
"10" "fBodyAccMag-std()" "STANDING" "-0.945048242954545"
"10" "fBodyAccMag-std()" "WALKING" "-0.370471943962264"
"10" "fBodyAccMag-std()" "WALKING_DOWNSTAIRS" "-0.0616742840815789"
"10" "fBodyAccMag-std()" "WALKING_UPSTAIRS" "-0.361437534680851"
"10" "fBodyBodyAccJerkMag-mean()" "LAYING" "-0.968561121551724"
"10" "fBodyBodyAccJerkMag-mean()" "SITTING" "-0.985900801111111"
"10" "fBodyBodyAccJerkMag-mean()" "STANDING" "-0.951633690454545"
"10" "fBodyBodyAccJerkMag-mean()" "WALKING" "0.0205189516981132"
"10" "fBodyBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS" "0.156978047052632"
"10" "fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" "-0.153553147382979"
"10" "fBodyBodyAccJerkMag-meanFreq()" "LAYING" "0.212826187810345"
"10" "fBodyBodyAccJerkMag-meanFreq()" "SITTING" "0.324762092796296"
"10" "fBodyBodyAccJerkMag-meanFreq()" "STANDING" "0.197319524797727"
"10" "fBodyBodyAccJerkMag-meanFreq()" "WALKING" "-0.0712853941698113"
"10" "fBodyBodyAccJerkMag-meanFreq()" "WALKING_DOWNSTAIRS" "0.125205953456842"
"10" "fBodyBodyAccJerkMag-meanFreq()" "WALKING_UPSTAIRS" "0.178734933145745"
"10" "fBodyBodyAccJerkMag-std()" "LAYING" "-0.965377553448276"
"10" "fBodyBodyAccJerkMag-std()" "SITTING" "-0.983266741481482"
"10" "fBodyBodyAccJerkMag-std()" "STANDING" "-0.952105964545455"
"10" "fBodyBodyAccJerkMag-std()" "WALKING" "0.0502087634986792"
"10" "fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" "0.0380266696789474"
"10" "fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" "-0.334365043829787"
"10" "fBodyBodyGyroJerkMag-mean()" "LAYING" "-0.960976821551724"
"10" "fBodyBodyGyroJerkMag-mean()" "SITTING" "-0.992191529259259"
"10" "fBodyBodyGyroJerkMag-mean()" "STANDING" "-0.965614081363636"
"10" "fBodyBodyGyroJerkMag-mean()" "WALKING" "-0.515065335849057"
"10" "fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" "-0.484196484736842"
"10" "fBodyBodyGyroJerkMag-mean()" "WALKING_UPSTAIRS" "-0.600582998297872"
"10" "fBodyBodyGyroJerkMag-meanFreq()" "LAYING" "0.202624700274138"
"10" "fBodyBodyGyroJerkMag-meanFreq()" "SITTING" "0.344008502777778"
"10" "fBodyBodyGyroJerkMag-meanFreq()" "STANDING" "0.0133897488363636"
"10" "fBodyBodyGyroJerkMag-meanFreq()" "WALKING" "-0.000234019224528301"
"10" "fBodyBodyGyroJerkMag-meanFreq()" "WALKING_DOWNSTAIRS" "0.178773116957895"
"10" "fBodyBodyGyroJerkMag-meanFreq()" "WALKING_UPSTAIRS" "0.158591030929787"
"10" "fBodyBodyGyroJerkMag-std()" "LAYING" "-0.960772875517241"
"10" "fBodyBodyGyroJerkMag-std()" "SITTING" "-0.991409100925926"
"10" "fBodyBodyGyroJerkMag-std()" "STANDING" "-0.965055815454545"
"10" "fBodyBodyGyroJerkMag-std()" "WALKING" "-0.517675799056604"
"10" "fBodyBodyGyroJerkMag-std()" "WALKING_DOWNSTAIRS" "-0.544988519210526"
"10" "fBodyBodyGyroJerkMag-std()" "WALKING_UPSTAIRS" "-0.67129056212766"
"10" "fBodyBodyGyroMag-mean()" "LAYING" "-0.937692642586207"
"10" "fBodyBodyGyroMag-mean()" "SITTING" "-0.974459732592593"
"10" "fBodyBodyGyroMag-mean()" "STANDING" "-0.937786743409091"
"10" "fBodyBodyGyroMag-mean()" "WALKING" "-0.412616909622642"
"10" "fBodyBodyGyroMag-mean()" "WALKING_DOWNSTAIRS" "-0.312347510289474"
"10" "fBodyBodyGyroMag-mean()" "WALKING_UPSTAIRS" "-0.265371689148936"
"10" "fBodyBodyGyroMag-meanFreq()" "LAYING" "0.216535434472414"
"10" "fBodyBodyGyroMag-meanFreq()" "SITTING" "0.00581337385185185"
"10" "fBodyBodyGyroMag-meanFreq()" "STANDING" "-0.226492596295455"
"10" "fBodyBodyGyroMag-meanFreq()" "WALKING" "0.129100106828302"
"10" "fBodyBodyGyroMag-meanFreq()" "WALKING_DOWNSTAIRS" "0.0774362595943947"
"10" "fBodyBodyGyroMag-meanFreq()" "WALKING_UPSTAIRS" "-0.194447276040426"
"10" "fBodyBodyGyroMag-std()" "LAYING" "-0.933701315344828"
"10" "fBodyBodyGyroMag-std()" "SITTING" "-0.962459956111111"
"10" "fBodyBodyGyroMag-std()" "STANDING" "-0.922961550454545"
"10" "fBodyBodyGyroMag-std()" "WALKING" "-0.499759796981132"
"10" "fBodyBodyGyroMag-std()" "WALKING_DOWNSTAIRS" "-0.387780104447368"
"10" "fBodyBodyGyroMag-std()" "WALKING_UPSTAIRS" "-0.166969377765957"
"10" "fBodyGyro-mean()-X" "LAYING" "-0.953793912068965"
"10" "fBodyGyro-mean()-X" "SITTING" "-0.986477363333333"
"10" "fBodyGyro-mean()-X" "STANDING" "-0.924005912954545"
"10" "fBodyGyro-mean()-X" "WALKING" "-0.277913780754717"
"10" "fBodyGyro-mean()-X" "WALKING_DOWNSTAIRS" "-0.214350280079211"
"10" "fBodyGyro-mean()-X" "WALKING_UPSTAIRS" "-0.218524716912766"
"10" "fBodyGyro-mean()-Y" "LAYING" "-0.954670034482759"
"10" "fBodyGyro-mean()-Y" "SITTING" "-0.986179215555556"
"10" "fBodyGyro-mean()-Y" "STANDING" "-0.960323800909091"
"10" "fBodyGyro-mean()-Y" "WALKING" "-0.345209034528302"
"10" "fBodyGyro-mean()-Y" "WALKING_DOWNSTAIRS" "-0.272495710342105"
"10" "fBodyGyro-mean()-Y" "WALKING_UPSTAIRS" "-0.235858986212766"
"10" "fBodyGyro-mean()-Z" "LAYING" "-0.969755777241379"
"10" "fBodyGyro-mean()-Z" "SITTING" "-0.96539546962963"
"10" "fBodyGyro-mean()-Z" "STANDING" "-0.950915730909091"
"10" "fBodyGyro-mean()-Z" "WALKING" "-0.108530029881132"
"10" "fBodyGyro-mean()-Z" "WALKING_DOWNSTAIRS" "0.0391366814342105"
"10" "fBodyGyro-mean()-Z" "WALKING_UPSTAIRS" "-0.262763367170213"
"10" "fBodyGyro-meanFreq()-X" "LAYING" "0.0707575751344828"
"10" "fBodyGyro-meanFreq()-X" "SITTING" "0.214105020574074"
"10" "fBodyGyro-meanFreq()-X" "STANDING" "-0.281787222606818"
"10" "fBodyGyro-meanFreq()-X" "WALKING" "-0.0933671419018868"
"10" "fBodyGyro-meanFreq()-X" "WALKING_DOWNSTAIRS" "-0.177215651634211"
"10" "fBodyGyro-meanFreq()-X" "WALKING_UPSTAIRS" "-0.235765046724681"
"10" "fBodyGyro-meanFreq()-Y" "LAYING" "0.0713125646482759"
"10" "fBodyGyro-meanFreq()-Y" "SITTING" "0.0677252285555556"
"10" "fBodyGyro-meanFreq()-Y" "STANDING" "-0.164082230704545"
"10" "fBodyGyro-meanFreq()-Y" "WALKING" "-0.122109929924528"
"10" "fBodyGyro-meanFreq()-Y" "WALKING_DOWNSTAIRS" "-0.00555958745263158"
"10" "fBodyGyro-meanFreq()-Y" "WALKING_UPSTAIRS" "-0.421428722680851"
"10" "fBodyGyro-meanFreq()-Z" "LAYING" "0.157620505460345"
"10" "fBodyGyro-meanFreq()-Z" "SITTING" "-0.084443595962963"
"10" "fBodyGyro-meanFreq()-Z" "STANDING" "-0.0988874452431818"
"10" "fBodyGyro-meanFreq()-Z" "WALKING" "-0.129800372109434"
"10" "fBodyGyro-meanFreq()-Z" "WALKING_DOWNSTAIRS" "-0.0448928718421053"
"10" "fBodyGyro-meanFreq()-Z" "WALKING_UPSTAIRS" "-0.135478697270213"
"10" "fBodyGyro-std()-X" "LAYING" "-0.96454456637931"
"10" "fBodyGyro-std()-X" "SITTING" "-0.989712360740741"
"10" "fBodyGyro-std()-X" "STANDING" "-0.932273942727273"
"10" "fBodyGyro-std()-X" "WALKING" "-0.458292932830189"
"10" "fBodyGyro-std()-X" "WALKING_DOWNSTAIRS" "-0.339514358157895"
